"prod_id","product_id","product_name","segment","category","subcategory","unit_price"
1331,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",Home Office,Office Supplies,Storage,43.5700
1332,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",Home Office,Office Supplies,Fasteners,3.5800
1333,OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Consumer,Office Supplies,Appliances,50.9700
1334,OFF-BI-10001460,Plastic Binding Combs,Corporate,Office Supplies,Binders,15.1500
1335,OFF-AR-10003811,Newell 327,Consumer,Office Supplies,Art,2.2100
1336,FUR-FU-10001475,"Contract Clock, 14"", Brown",Consumer,Furniture,Furnishings,21.9800
1337,OFF-AR-10004027,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",Consumer,Office Supplies,Art,2.5200
1338,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,Consumer,Furniture,Chairs,70.9800
1339,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Consumer,Furniture,Chairs,33.9400
1340,OFF-PA-10001033,Xerox 1893,Corporate,Office Supplies,Paper,40.9900
1341,OFF-LA-10002381,Avery 497,Home Office,Office Supplies,Labels,3.0800
1342,OFF-EN-10001539,Staple envelope,Consumer,Office Supplies,Envelopes,7.7800
1343,FUR-FU-10003799,"Seth Thomas 13 1/2"" Wall Clock",Corporate,Furniture,Furnishings,17.7800
1344,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Consumer,Office Supplies,Binders,8.6000
1345,TEC-PH-10000702,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",Home Office,Technology,Phones,9.9900
1346,OFF-ST-10002289,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",Home Office,Office Supplies,Storage,31.7800
1347,FUR-CH-10004289,Global Super Steno Chair,Corporate,Furniture,Chairs,95.9800
1348,OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",Consumer,Office Supplies,Art,2.1500
1349,OFF-PA-10001357,Xerox 1886,Home Office,Office Supplies,Paper,47.9000
1350,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,Consumer,Technology,Machines,1699.9900
1351,FUR-CH-10004875,Harbour Creations 67200 Series Stacking Chairs,Corporate,Furniture,Chairs,71.1800
1352,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",Consumer,Office Supplies,Storage,15.5100
1353,FUR-CH-10000309,Global Comet Stacking Arm Chair,Corporate,Furniture,Chairs,422.5100
1354,OFF-PA-10000232,Xerox 1975,Home Office,Office Supplies,Paper,6.4800
1355,TEC-PH-10001530,Cisco Unified IP Phone 7945G VoIP phone,Home Office,Technology,Phones,340.9900
1356,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Consumer,Technology,Accessories,179.9900
1357,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Consumer,Furniture,Chairs,371.7600
1358,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Corporate,Office Supplies,Binders,387.9900
1359,TEC-PH-10002310,Panasonic KX T7731-B Digital phone,Home Office,Technology,Phones,99.9900
1360,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Corporate,Office Supplies,Appliances,20.2700
1361,OFF-PA-10000859,Unpadded Memo Slips,Home Office,Office Supplies,Paper,3.9800
1362,OFF-PA-10004381,"14-7/8 x 11 Blue Bar Computer Printout Paper",Consumer,Office Supplies,Paper,48.0400
1363,OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Home Office,Office Supplies,Appliances,18.3200
1364,OFF-AR-10003056,Newell 341,Corporate,Office Supplies,Art,4.2800
1365,FUR-BO-10000330,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",Home Office,Furniture,Bookcases,120.9800
1366,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Consumer,Technology,Accessories,107.7900
1367,OFF-PA-10004359,Multicolor Computer Printout Paper,Consumer,Office Supplies,Paper,104.8500
1368,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Corporate,Office Supplies,Storage,15.5100
1369,TEC-PH-10002885,Apple iPhone 5,Home Office,Technology,Phones,649.8300
1370,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Home Office,Office Supplies,Binders,20.6400
1371,OFF-PA-10001970,Xerox 1881,Home Office,Office Supplies,Paper,12.2800
1372,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,Corporate,Office Supplies,Art,1.6400
1373,OFF-SU-10002557,Fiskars Spring-Action Scissors,Consumer,Office Supplies,Supplies,13.9800
1374,OFF-BI-10003963,Cardinal Holdit Data Disk Pockets,Home Office,Office Supplies,Binders,7.2800
1375,FUR-FU-10000629,"9-3/4 Diameter Round Wall Clock",Home Office,Furniture,Furnishings,13.7900
1376,OFF-BI-10002353,GBC VeloBind Cover Sets,Corporate,Office Supplies,Binders,15.4400
1377,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Consumer,Technology,Phones,69.9900
1378,TEC-AC-10003399,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,36.2400
1379,OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Corporate,Office Supplies,Binders,2.4600
1380,OFF-PA-10004101,Xerox 1894,Consumer,Office Supplies,Paper,6.4800
1381,FUR-TA-10001950,Balt Solid Wood Round Tables,Corporate,Furniture,Tables,446.4900
1382,TEC-PH-10002890,AT&T 17929 Lendline Telephone,Corporate,Technology,Phones,45.2400
1383,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,Corporate,Furniture,Chairs,135.9900
1384,OFF-BI-10004141,Insertable Tab Indexes For Data Binders,Home Office,Office Supplies,Binders,3.1800
2079,OFF-PA-10001166,Xerox 2,Home Office,Office Supplies,Paper,6.4800
1385,TEC-PH-10000169,ARKON Windshield Dashboard Air Vent Car Mount Holder,Consumer,Technology,Phones,16.9500
1386,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Corporate,Office Supplies,Supplies,13.9000
1387,OFF-PA-10003363,Xerox 204,Home Office,Office Supplies,Paper,6.4800
1388,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Corporate,Office Supplies,Supplies,8.5700
1389,OFF-PA-10001450,Rediform S.O.S. Phone Message Books,Consumer,Office Supplies,Paper,4.9800
1390,OFF-BI-10003684,Wilson Jones Legal Size Ring Binders,Home Office,Office Supplies,Binders,21.9900
1391,TEC-PH-10004531,AT&T CL2909,Corporate,Technology,Phones,125.9900
1392,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Corporate,Office Supplies,Paper,6.3500
1393,OFF-AR-10003469,Nontoxic Chalk,Corporate,Office Supplies,Art,1.7600
1394,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Corporate,Technology,Phones,69.9900
1395,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Consumer,Technology,Phones,358.0000
1396,OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Home Office,Office Supplies,Appliances,300.6500
1397,TEC-AC-10002637,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),Corporate,Technology,Accessories,179.9900
1398,FUR-CH-10003833,Novimex Fabric Task Chair,Corporate,Furniture,Chairs,60.9800
1399,TEC-AC-10004855,V7 USB Numeric Keypad,Home Office,Technology,Accessories,34.9900
1400,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Corporate,Office Supplies,Art,1.8200
1401,FUR-CH-10004754,"Global Stack Chair with Arms, Black",Corporate,Furniture,Chairs,29.9800
1402,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Home Office,Office Supplies,Envelopes,35.8900
1403,OFF-AR-10003582,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Home Office,Office Supplies,Art,28.1500
1404,OFF-PA-10004782,Xerox 228,Corporate,Office Supplies,Paper,6.4800
1405,OFF-ST-10000107,Fellowes Super Stor/Drawer,Consumer,Office Supplies,Storage,27.7500
1406,OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Consumer,Office Supplies,Art,34.9900
1407,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Corporate,Furniture,Tables,400.9800
1408,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Corporate,Furniture,Tables,550.9800
1409,OFF-PA-10001363,Xerox 1933,Consumer,Office Supplies,Paper,12.2800
1410,FUR-TA-10002774,Laminate Occasional Tables,Consumer,Furniture,Tables,154.1300
1411,TEC-AC-10003174,Plantronics S12 Corded Telephone Headset System,Corporate,Technology,Accessories,107.7900
1412,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Home Office,Office Supplies,Supplies,8.5700
1413,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",Corporate,Office Supplies,Binders,3.9800
1414,OFF-PA-10004609,Xerox 221,Corporate,Office Supplies,Paper,6.4800
1415,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Home Office,Technology,Accessories,123.9900
1416,OFF-AR-10000390,Newell Chalk Holder,Home Office,Office Supplies,Art,4.1300
1417,TEC-AC-10003499,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,Consumer,Technology,Accessories,11.5800
1418,OFF-PA-10000659,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Corporate,Office Supplies,Paper,6.9800
1419,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Consumer,Office Supplies,Envelopes,11.5800
1420,TEC-AC-10003832,Logitech P710e Mobile Speakerphone,Home Office,Technology,Accessories,257.4900
1421,OFF-ST-10002352,Iris Project Case,Home Office,Office Supplies,Storage,7.9800
1422,OFF-AR-10000634,Newell 320,Consumer,Office Supplies,Art,4.2800
1423,OFF-PA-10004255,Xerox 219,Consumer,Office Supplies,Paper,6.4800
1424,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Corporate,Office Supplies,Storage,64.9800
1425,FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Corporate,Furniture,Chairs,243.9800
1426,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,Corporate,Office Supplies,Binders,18.9400
1427,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Home Office,Office Supplies,Binders,8.6000
1428,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,Corporate,Technology,Phones,134.9900
1429,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Corporate,Office Supplies,Art,11.6600
1430,OFF-BI-10002706,Avery Premier Heavy-Duty Binder with Round Locking Rings,Consumer,Office Supplies,Binders,14.2800
1431,FUR-CH-10004860,Global Low Back Tilter Chair,Corporate,Furniture,Chairs,100.9800
1432,OFF-PA-10001801,Xerox 193,Home Office,Office Supplies,Paper,5.9800
1433,OFF-PA-10003823,Xerox 197,Home Office,Office Supplies,Paper,30.9800
1434,OFF-AR-10001972,Newell 323,Corporate,Office Supplies,Art,1.6800
1435,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Corporate,Office Supplies,Appliances,357.8200
1436,FUR-BO-10003660,"Bush Cubix Collection Bookcases, Fully Assembled",Consumer,Furniture,Bookcases,220.9800
1437,TEC-PH-10002844,Speck Products Candyshell Flip Case,Consumer,Technology,Phones,34.9900
1438,FUR-FU-10001468,Tenex Antistatic Computer Chair Mats,Home Office,Furniture,Furnishings,170.9800
1439,OFF-AR-10004648,Boston 19500 Mighty Mite Electric Pencil Sharpener,Consumer,Office Supplies,Art,20.1500
1440,TEC-PH-10000984,Panasonic KX-TG9471B,Corporate,Technology,Phones,195.9900
1441,OFF-PA-10001639,Xerox 203,Consumer,Office Supplies,Paper,6.4800
1442,OFF-BI-10004817,GBC Personal VeloBind Strips,Home Office,Office Supplies,Binders,11.9800
1443,OFF-ST-10003816,Fellowes High-Stak Drawer Files,Corporate,Office Supplies,Storage,176.1900
1444,FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Consumer,Furniture,Furnishings,136.9800
1445,OFF-BI-10000545,GBC Ibimaster 500 Manual ProClick Binding System,Corporate,Office Supplies,Binders,760.9800
1446,OFF-PA-10003465,Xerox 1912,Consumer,Office Supplies,Paper,18.9700
1447,OFF-AP-10002222,Staple holder,Consumer,Office Supplies,Appliances,8.6700
2841,OFF-LA-10000414,Avery 503,Home Office,Office Supplies,Labels,10.3500
1448,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,Consumer,Office Supplies,Binders,16.0300
1449,OFF-PA-10000675,Xerox 1919,Home Office,Office Supplies,Paper,40.9900
1450,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Corporate,Furniture,Furnishings,19.9900
1451,OFF-AP-10000027,Hoover Commercial SteamVac,Home Office,Office Supplies,Appliances,13.5800
1452,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Consumer,Technology,Phones,118.9900
1453,FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Consumer,Furniture,Chairs,100.8900
1454,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Corporate,Office Supplies,Supplies,832.8100
1455,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Consumer,Technology,Phones,12.9900
1456,TEC-PH-10003215,Jackery Bar Premium Fast-charging Portable Charger,Consumer,Technology,Phones,29.9500
1457,FUR-FU-10004848,DAX Solid Wood Frames,Home Office,Furniture,Furnishings,9.7700
1458,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,Home Office,Office Supplies,Binders,20.9800
1459,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Corporate,Furniture,Chairs,100.9800
1460,FUR-FU-10001889,Ultra Door Pull Handle,Corporate,Furniture,Furnishings,10.5200
1461,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Consumer,Office Supplies,Storage,35.4800
1462,OFF-PA-10001583,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Home Office,Office Supplies,Paper,7.3500
1463,OFF-PA-10000955,Southworth 25% Cotton Granite Paper & Envelopes,Corporate,Office Supplies,Paper,6.5400
1464,OFF-BI-10003708,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Corporate,Office Supplies,Binders,7.4500
1465,OFF-AR-10002255,Newell 346,Consumer,Office Supplies,Art,2.8800
1466,FUR-BO-10002545,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",Consumer,Furniture,Bookcases,260.9800
1467,OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Home Office,Office Supplies,Envelopes,15.7400
1468,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Consumer,Furniture,Furnishings,9.9800
1469,TEC-PH-10001750,Samsung Rugby III,Corporate,Technology,Phones,65.9900
1470,OFF-FA-10004968,Rubber Band Ball,Corporate,Office Supplies,Fasteners,3.7400
1471,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Consumer,Office Supplies,Labels,98.3100
1472,OFF-AR-10001860,BIC Liqua Brite Liner,Consumer,Office Supplies,Art,6.9400
1473,OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Home Office,Office Supplies,Paper,6.6900
1474,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Consumer,Office Supplies,Binders,63.9800
1475,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Home Office,Technology,Accessories,39.9900
1476,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Home Office,Furniture,Furnishings,107.5300
1477,TEC-AC-10001956,Microsoft Arc Touch Mouse,Consumer,Technology,Accessories,59.9500
1478,FUR-FU-10002685,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",Consumer,Furniture,Furnishings,18.7000
1479,TEC-PH-10002885,Apple iPhone 5,Corporate,Technology,Phones,649.8300
1480,FUR-FU-10001057,Tensor Track Tree Floor Lamp,Consumer,Furniture,Furnishings,19.9900
1481,FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Home Office,Furniture,Furnishings,46.9400
1482,OFF-ST-10000532,Advantus Rolling Drawer Organizers,Corporate,Office Supplies,Storage,38.4800
1483,TEC-PH-10001750,Samsung Rugby III,Home Office,Technology,Phones,65.9900
1484,FUR-CH-10003061,"Global Leather Task Chair, Black",Corporate,Furniture,Chairs,89.9900
1485,OFF-AR-10001915,Peel-Off China Markers,Corporate,Office Supplies,Art,9.9300
1486,FUR-FU-10001934,Magnifier Swing Arm Lamp,Consumer,Furniture,Furnishings,20.9800
1487,OFF-PA-10000295,Xerox 229,Home Office,Office Supplies,Paper,6.4800
1488,OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Consumer,Office Supplies,Appliances,44.0100
1489,OFF-ST-10001496,Standard Rollaway File with Lock,Consumer,Office Supplies,Storage,180.1900
1490,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Home Office,Technology,Machines,479.9900
1491,OFF-AR-10003829,Newell 35,Consumer,Office Supplies,Art,3.2800
1492,FUR-TA-10002607,KI Conference Tables,Corporate,Furniture,Tables,70.8900
1493,FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,Corporate,Furniture,Tables,209.3700
1494,FUR-CH-10000988,Hon Olson Stacker Stools,Consumer,Furniture,Chairs,140.8100
1495,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Corporate,Furniture,Bookcases,100.9800
1496,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,Corporate,Office Supplies,Labels,7.3100
1497,TEC-PH-10004959,Classic Ivory Antique Telephone ZL1810,Corporate,Technology,Phones,100.4900
1498,OFF-ST-10000142,Deluxe Rollaway Locking File with Drawer,Corporate,Office Supplies,Storage,415.8800
1499,FUR-FU-10000448,Tenex Chairmats For Use With Carpeted Floors,Home Office,Furniture,Furnishings,15.9800
1500,OFF-PA-10002581,Xerox 1951,Home Office,Office Supplies,Paper,30.9800
1501,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Consumer,Furniture,Tables,320.6400
1502,OFF-ST-10000877,Recycled Steel Personal File for Standard File Folders,Consumer,Office Supplies,Storage,55.2900
1503,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Corporate,Technology,Accessories,79.9900
1504,OFF-PA-10003228,Xerox 1917,Consumer,Office Supplies,Paper,48.9100
1505,OFF-AR-10001177,Newell 349,Consumer,Office Supplies,Art,3.2800
1506,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Home Office,Technology,Accessories,29.9900
1507,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Consumer,Technology,Phones,205.9900
1508,OFF-LA-10003498,Avery 475,Consumer,Office Supplies,Labels,14.8000
1509,OFF-ST-10002301,Tennsco Commercial Shelving,Consumer,Office Supplies,Storage,20.3400
1510,OFF-PA-10001033,Xerox 1893,Home Office,Office Supplies,Paper,40.9900
1511,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Consumer,Furniture,Tables,400.9800
1512,FUR-CH-10002126,Hon Deluxe Fabric Upholstered Stacking Chairs,Consumer,Furniture,Chairs,243.9800
1513,TEC-PH-10000455,GE 30522EE2,Home Office,Technology,Phones,115.9900
1514,OFF-ST-10000344,"Neat Ideas Personal Hanging Folder Files, Black",Corporate,Office Supplies,Storage,13.4300
1515,OFF-PA-10001878,Xerox 1891,Consumer,Office Supplies,Paper,48.9100
1516,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Home Office,Office Supplies,Binders,315.9800
1517,OFF-PA-10002464,HP Office Recycled Paper (20Lb. and 87 Bright),Corporate,Office Supplies,Paper,5.7800
1518,OFF-PA-10003919,Xerox 1989,Home Office,Office Supplies,Paper,4.9800
1519,FUR-FU-10003039,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Consumer,Furniture,Furnishings,43.1300
1520,OFF-BI-10001670,Vinyl Sectional Post Binders,Consumer,Office Supplies,Binders,37.7000
1521,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Home Office,Furniture,Bookcases,70.9800
1522,TEC-PH-10004071,PayAnywhere Card Reader,Consumer,Technology,Phones,9.9900
1523,TEC-PH-10004536,Avaya 5420 Digital phone,Consumer,Technology,Phones,134.9900
1524,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Consumer,Technology,Machines,2999.9900
1525,OFF-BI-10003364,Binding Machine Supplies,Consumer,Office Supplies,Binders,29.1700
1526,TEC-AC-10003447,Micropad Numeric Keypads,Consumer,Technology,Accessories,19.9900
1527,OFF-BI-10003007,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Home Office,Office Supplies,Binders,38.7800
